scenario,model,dataset,dsm_mode_tag,variant_tag,residual,fusion,epochs,num_classes,dsm_post_concat_with_rgb,use_four_stream,optimizer,learning_rate,batch_size,selected_metric,macro_f1,result_dir,ordinal,accuracy,precision,recall,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Adam,0.001,256,macro_f1,0.4677280391604466,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs256,True,0.5489536621823617,0.5108192200349757,0.4532681734297697,0.4566556000552476,0.6587274040772403,0.5814648729446936,0.5294061546838126,0,0,0,0,"[[283, 78, 18, 3, 3], [100, 920, 331, 44, 6], [9, 247, 170, 40, 7], [6, 95, 110, 27, 9], [12, 30, 41, 18, 69]]",0.4992259093108765,16,val_f1,7.247691869735718,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Adam,0.001,64,macro_f1,0.4606312967760003,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs64,True,0.5220478325859492,0.5292192688375007,0.443295098125521,0.4445521215310605,0.6514296922605617,0.5915545590433483,0.5290785908588732,0,0,0,0,"[[238, 112, 28, 4, 3], [70, 826, 470, 29, 6], [6, 190, 239, 29, 9], [4, 64, 146, 27, 6], [12, 22, 51, 18, 67]]",0.484021925769014,7,val_f1,8.677367925643921,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Adamax,0.0001,128,macro_f1,0.4552383051767945,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs128,True,0.5373692077727952,0.5113425848967939,0.4475842365610353,0.4469542562149073,0.6532038954242095,0.5908071748878924,0.5228526779916871,0,0,0,0,"[[296, 68, 14, 4, 3], [146, 879, 339, 32, 5], [13, 256, 176, 24, 4], [10, 97, 113, 23, 4], [14, 24, 46, 22, 64]]",0.4906047717560454,50,val_f1,17.81676983833313,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Adamax,0.0001,256,macro_f1,0.4431563277103189,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs256,True,0.5373692077727952,0.4997161901817749,0.438317430327887,0.4366713226894699,0.6499706209638744,0.5923019431988041,0.5125551655651968,0,0,0,0,"[[293, 75, 11, 2, 4], [148, 892, 332, 23, 6], [14, 264, 176, 13, 6], [9, 104, 113, 17, 4], [13, 29, 46, 22, 60]]",0.4762292587155665,48,val_f1,14.208747148513794,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Adamax,0.0001,64,macro_f1,0.4537110719978742,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs64,True,0.5153213751868461,0.5069064986210815,0.4409769216007357,0.4419709978791947,0.6461918130026271,0.6061285500747384,0.5265904416634712,0,0,0,0,"[[272, 78, 27, 5, 3], [98, 812, 439, 45, 7], [8, 221, 205, 34, 5], [6, 77, 134, 24, 6], [11, 22, 41, 30, 66]]",0.4900321382072552,48,val_f1,24.42330837249756,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.0001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Adamax,0.001,128,macro_f1,0.4695909431294108,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs128,True,0.5332585949177877,0.5167907916688849,0.454849489577038,0.4576829695249994,0.6551798423249426,0.593423019431988,0.5322618603844178,0,0,0,0,"[[271, 84, 24, 2, 4], [101, 854, 381, 58, 7], [8, 224, 197, 35, 9], [7, 76, 120, 40, 4], [11, 27, 33, 34, 65]]",0.5035700835786918,26,val_f1,11.498589992523192,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Adamax,0.001,256,macro_f1,0.4684026475010533,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs256,True,0.5504484304932735,0.5272322042638976,0.4580424402991366,0.4586924448150308,0.6618581649754066,0.5803437967115097,0.525730929655158,0,0,0,0,"[[306, 61, 10, 4, 4], [133, 901, 322, 41, 4], [12, 252, 173, 32, 4], [9, 98, 105, 33, 2], [13, 30, 40, 27, 60]]",0.500110821570464,31,val_f1,10.03992772102356,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Adamax,0.001,64,macro_f1,0.4625199316812846,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs64,True,0.5343796711509716,0.525672185563493,0.4410706464719539,0.4454732803556612,0.6534424684377664,0.5829596412556054,0.5311338182142697,0,0,0,0,"[[236, 118, 20, 7, 4], [63, 879, 405, 49, 5], [4, 206, 223, 37, 3], [4, 77, 132, 26, 8], [12, 20, 41, 31, 66]]",0.4902668417883777,16,val_f1,12.604325532913208,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adamax_lr0.001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Nadam,0.0001,128,macro_f1,0.4569928785789576,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs128,True,0.5085949177877429,0.4754152992005888,0.4546180709287156,0.4536029316513869,0.6446061521551898,0.6311659192825112,0.5297764150148294,0,0,0,0,"[[275, 72, 21, 12, 5], [138, 789, 392, 68, 14], [12, 220, 178, 50, 13], [9, 78, 104, 44, 12], [9, 18, 34, 34, 75]]",0.4910868983644375,26,val_f1,14.156214952468872,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Nadam,0.0001,256,macro_f1,0.4569329452057432,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs256,True,0.5594170403587444,0.4992934570679844,0.4543292601880985,0.4521445017133765,0.6613077499562305,0.5803437967115097,0.5213683005987402,0,0,0,0,"[[315, 48, 15, 5, 2], [165, 964, 241, 23, 8], [20, 295, 126, 26, 6], [13, 113, 92, 23, 6], [15, 32, 30, 24, 69]]",0.4850306998393582,39,val_f1,14.077091217041016,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Nadam,0.0001,64,macro_f1,0.4492555457428421,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs64,True,0.5254110612855007,0.4826316286744331,0.4368734770922658,0.4397686436198918,0.6435312039549779,0.6083707025411061,0.5168257578742013,0,0,0,0,"[[259, 89, 23, 8, 6], [108, 879, 360, 43, 11], [10, 248, 173, 32, 10], [7, 96, 116, 22, 6], [8, 25, 32, 32, 73]]",0.48068955476466,16,val_f1,15.801923751831056,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.0001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Nadam,0.001,128,macro_f1,0.4681812543365538,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs128,True,0.5657698056801196,0.5468609903755379,0.4599461001185781,0.4589155144817696,0.6707457800498358,0.5624065769805681,0.5145063106958844,0,0,0,0,"[[302, 65, 11, 4, 3], [115, 930, 335, 18, 3], [11, 245, 205, 8, 4], [7, 101, 117, 19, 3], [16, 35, 43, 18, 58]]",0.4894471100657718,10,val_f1,8.897949695587158,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Nadam,0.001,256,macro_f1,0.4850790165791231,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs256,True,0.5766068759342302,0.5232639648275762,0.4764520647435246,0.4775070977767195,0.6753914296727994,0.5695067264573991,0.5178103585548924,0,0,0,0,"[[308, 57, 15, 3, 2], [129, 970, 248, 46, 8], [11, 268, 160, 26, 8], [9, 105, 87, 36, 10], [18, 38, 30, 15, 69]]",0.4974424569791141,18,val_f1,9.20135235786438,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,Nadam,0.001,64,macro_f1,0.463418354495585,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs64,True,0.5411061285500748,0.4727924175461776,0.4643349154374547,0.4626180687964145,0.6620163965141551,0.6102391629297459,0.5175656821836849,0,0,0,0,"[[283, 77, 16, 8, 1], [93, 865, 353, 66, 24], [8, 208, 197, 44, 16], [6, 80, 106, 29, 26], [16, 30, 32, 18, 74]]",0.4885283449994801,17,val_f1,16.83358597755432,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Nadam_lr0.001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,RMSprop,0.0001,128,macro_f1,0.4559107840365349,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs128,True,0.5553064275037369,0.524408766992171,0.4435662101768797,0.4450642394866112,0.6582447907327506,0.5612855007473841,0.5346312981216494,0,0,0,0,"[[288, 83, 9, 3, 2], [116, 948, 317, 15, 5], [11, 275, 172, 11, 4], [8, 98, 122, 16, 3], [12, 32, 37, 27, 62]]",0.4930395545466547,53,val_f1,17.715404272079468,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,RMSprop,0.0001,256,macro_f1,0.4091724851599311,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs256,True,0.5138266068759342,0.4765477283304622,0.4069132474402678,0.4029941920176298,0.6387060239529551,0.6165919282511211,0.4712368159884382,0,0,0,0,"[[258, 98, 23, 1, 5], [114, 844, 418, 21, 4], [15, 217, 222, 18, 1], [8, 93, 139, 4, 3], [18, 27, 47, 31, 47]]",0.4497748831034727,30,val_f1,9.59016728401184,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,RMSprop,0.0001,64,macro_f1,0.4637199026418764,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs64,True,0.5011210762331838,0.5123883910258119,0.4526731026438696,0.4518529685291927,0.6467814461672322,0.6195814648729447,0.5306931130675434,0,0,0,0,"[[252, 98, 24, 8, 3], [70, 740, 518, 64, 9], [8, 178, 241, 38, 8], [8, 52, 142, 35, 10], [10, 22, 34, 31, 73]]",0.5003633268473123,37,val_f1,20.0385537147522,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.0001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,RMSprop,0.001,128,macro_f1,0.4592596847765778,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs128,True,0.5377428998505231,0.4970078984551726,0.4463489735019482,0.4491076293050023,0.6541986055194564,0.6113602391629297,0.4824989205359646,0,0,0,0,"[[266, 84, 23, 8, 4], [88, 887, 365, 48, 13], [12, 225, 190, 39, 7], [6, 85, 114, 32, 10], [18, 39, 26, 23, 64]]",0.4838720312853937,21,val_f1,9.795239686965942,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,RMSprop,0.001,256,macro_f1,0.4395979075520627,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs256,True,0.5511958146487295,0.522098876801366,0.4338784942670506,0.4318763198426653,0.6584776649853423,0.5769805680119582,0.4949315038371045,0,0,0,0,"[[296, 76, 10, 2, 1], [120, 931, 330, 19, 1], [15, 259, 185, 10, 4], [11, 84, 134, 14, 4], [22, 38, 38, 23, 49]]",0.4774264797317777,17,val_f1,6.8039867877960205,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,RMSprop,0.001,64,macro_f1,0.4454850963534266,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs64,True,0.569880418535127,0.4856418578449814,0.4347597629186729,0.4371800148772678,0.6623191737212155,0.5758594917787743,0.4817710688759953,0,0,0,0,"[[275, 91, 12, 4, 3], [83, 1023, 258, 22, 15], [7, 285, 154, 19, 8], [8, 102, 111, 14, 12], [19, 44, 31, 17, 59]]",0.4907022182566966,15,val_f1,11.828580379486084,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/RMSprop_lr0.001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,SGD,0.0001,128,macro_f1,0.1385240025016906,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs128,True,0.523916292974589,0.3047476635514018,0.2005194805194805,0.169872265418419,0.5115967061850073,0.695440956651719,0.0008337172238278,0,0,0,0,"[[1, 384, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.1376291195277914,1,val_f1,3.9829893112182617,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,SGD,0.0001,256,macro_f1,0.1374540103016924,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs256,True,0.523542600896861,0.1047085201793722,0.2,0.1692028985507246,0.5,0.695814648729447,0.0,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.1375952790754856,1,val_f1,3.169335126876831,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,SGD,0.0001,64,macro_f1,0.180040370130353,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs64,True,0.4431988041853513,0.1493840865566751,0.2299604178833301,0.2064913699598808,0.5245942505658445,0.8538863976083707,0.0477956480964333,0,0,0,0,"[[161, 224, 0, 0, 0], [376, 1025, 0, 0, 0], [113, 360, 0, 0, 0], [46, 201, 0, 0, 0], [49, 121, 0, 0, 0]]",0.1696467222851364,1,val_f1,5.388604402542114,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density,,,,100,5,,,SGD,0.001,128,macro_f1,0.1621219035638532,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs128,True,0.4719730941704035,0.1377883071999074,0.2032800318881689,0.1838684550553353,0.49900845730967,0.7840059790732437,0.0283592362987533,0,0,0,0,"[[61, 324, 0, 0, 0], [199, 1202, 0, 0, 0], [57, 416, 0, 0, 0], [30, 217, 0, 0, 0], [11, 159, 0, 0, 0]]",0.160085764361527,1,val_f1,3.870528221130371,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adam,0.0001,128,macro_f1,0.4734742010954968,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs128,True,0.5213004484304933,0.4831790745458775,0.4785342401114839,0.4745955734092764,0.6556329950383534,0.6274289985052317,0.5315444226125935,0,0,0,0,"[[296, 53, 21, 8, 7], [154, 796, 362, 75, 14], [17, 220, 169, 52, 15], [12, 73, 101, 49, 12], [12, 17, 38, 18, 85]]",0.5029930504426682,20,val_f1,10.021215677261353,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adam,0.0001,256,macro_f1,0.4626376163706675,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs256,True,0.547085201793722,0.5024645727534774,0.4617829450859549,0.458563724239187,0.6562834363040329,0.593423019431988,0.5269455988855154,0,0,0,0,"[[315, 50, 13, 5, 2], [194, 912, 257, 32, 6], [25, 285, 133, 23, 7], [11, 114, 86, 29, 7], [14, 33, 27, 21, 75]]",0.4967751593983076,48,val_f1,13.740340948104858,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adam,0.0001,64,macro_f1,0.4783658346320772,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs64,True,0.5246636771300448,0.518473221147444,0.4730883644051291,0.4714289198768867,0.6588485390129792,0.601644245142003,0.5414353279868394,0,0,0,0,"[[298, 61, 19, 4, 3], [126, 789, 415, 64, 7], [13, 206, 203, 45, 6], [6, 70, 127, 39, 5], [18, 17, 35, 25, 75]]",0.5018812785241689,11,val_f1,10.889360189437866,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adam,0.001,128,macro_f1,0.4746303586759587,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs128,True,0.5597907324364724,0.5114774042991435,0.4629270082452064,0.4654661528084429,0.666762613298295,0.577727952167414,0.5250132376804169,0,0,0,0,"[[284, 75, 15, 8, 3], [109, 938, 300, 46, 8], [14, 247, 173, 29, 10], [8, 90, 105, 35, 9], [16, 25, 38, 23, 68]]",0.4881540140438312,10,val_f1,7.352189540863037,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adam,0.001,256,macro_f1,0.4771684662907232,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs256,True,0.5736173393124065,0.5192078965067177,0.4612703243559915,0.4657177380577629,0.6690115289567906,0.554185351270553,0.54260667727606,0,0,0,0,"[[275, 77, 23, 6, 4], [95, 1003, 266, 31, 6], [9, 282, 157, 18, 7], [7, 102, 102, 24, 12], [10, 29, 32, 23, 76]]",0.5079886482192537,10,val_f1,5.877744913101196,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adam,0.001,64,macro_f1,0.4662497946077789,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs64,True,0.5844544095665172,0.5268900461363594,0.450467312454515,0.4541593521664467,0.6732748499889363,0.5388639760837071,0.5281750053634972,0,0,0,0,"[[268, 92, 19, 3, 3], [75, 1042, 271, 9, 4], [7, 270, 177, 13, 6], [5, 111, 117, 8, 6], [12, 36, 37, 16, 69]]",0.4783332196267263,11,val_f1,10.572943925857544,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adamax,0.0001,128,macro_f1,0.4576544815172441,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs128,True,0.4977578475336323,0.4767054564773209,0.4584681621707395,0.4556571964024627,0.6423808486205022,0.6524663677130045,0.5160199288707237,0,0,0,0,"[[267, 73, 31, 8, 6], [152, 741, 404, 90, 14], [17, 196, 198, 52, 10], [9, 79, 100, 49, 10], [8, 22, 27, 36, 77]]",0.4872287506741989,26,val_f1,11.826325178146362,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adamax,0.0001,256,macro_f1,0.4503510388178489,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs256,True,0.5164424514200299,0.5029174456759367,0.4456995642935528,0.4435635631934732,0.6481996022574794,0.6278026905829597,0.4998181605971774,0,0,0,0,"[[290, 60, 30, 2, 3], [153, 801, 377, 64, 6], [17, 216, 196, 40, 4], [8, 94, 103, 38, 4], [17, 24, 37, 35, 57]]",0.4754034324155217,32,val_f1,10.978205680847168,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adamax,0.0001,64,macro_f1,0.4835969557086332,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs64,True,0.5452167414050823,0.5331494825303064,0.4701802717700097,0.4725551055428189,0.659389397377993,0.585949177877429,0.5359135404674482,0,0,0,0,"[[295, 64, 15, 8, 3], [133, 880, 336, 48, 4], [18, 251, 171, 29, 4], [5, 102, 99, 38, 3], [11, 28, 32, 24, 75]]",0.4910825089501996,39,val_f1,21.84965777397156,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adamax,0.001,128,macro_f1,0.4731292672653165,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs128,True,0.5384902840059791,0.5228076255901402,0.4633785544784512,0.463906612400269,0.6588574294707533,0.593796711509716,0.5222963979293793,0,0,0,0,"[[298, 67, 14, 5, 1], [121, 850, 374, 51, 5], [12, 233, 189, 33, 6], [9, 86, 104, 41, 7], [18, 30, 30, 29, 63]]",0.5028649847589897,11,val_f1,7.587490081787109,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adamax,0.001,256,macro_f1,0.4914489628172865,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs256,True,0.5205530642750373,0.5278000460387002,0.4881121876752791,0.485486533281888,0.6621815607104178,0.6109865470852018,0.5443240021499098,0,0,0,0,"[[288, 68, 21, 5, 3], [121, 747, 445, 81, 7], [14, 172, 222, 58, 7], [5, 60, 114, 60, 8], [12, 25, 40, 17, 76]]",0.5144438054083778,16,val_f1,7.208369970321655,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Adamax,0.001,64,macro_f1,0.4924185746420491,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs64,True,0.5747384155455905,0.5373035173100991,0.4756995773036505,0.4801654096276425,0.6741507665995343,0.5564275037369207,0.5388071042460338,0,0,0,0,"[[288, 73, 16, 6, 2], [91, 969, 298, 36, 7], [11, 257, 172, 23, 10], [6, 98, 99, 36, 8], [13, 34, 29, 21, 73]]",0.5085545693074489,10,val_f1,10.43786883354187,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Nadam,0.0001,128,macro_f1,0.4490938326863847,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs128,True,0.5063527653213752,0.4564742036807208,0.4544378875802399,0.4506701066773194,0.6408326120970393,0.6453662182361734,0.5238367347575166,0,0,0,0,"[[290, 55, 25, 9, 6], [177, 803, 337, 67, 17], [23, 239, 140, 59, 12], [12, 84, 100, 37, 14], [6, 26, 31, 22, 85]]",0.4886315761134282,26,val_f1,14.412149906158447,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Nadam,0.0001,256,macro_f1,0.4739803302357273,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs256,True,0.54745889387145,0.499311414414351,0.4714637606270425,0.4702357887689291,0.6576626289072758,0.5964125560538116,0.5301278648342214,0,0,0,0,"[[303, 56, 17, 5, 4], [172, 906, 266, 47, 10], [18, 280, 137, 29, 9], [8, 109, 85, 36, 9], [13, 29, 30, 15, 83]]",0.4954915058304426,30,val_f1,12.065139532089232,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs256/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Nadam,0.0001,64,macro_f1,0.4950078349863216,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs64,True,0.5627802690582959,0.5264345593234794,0.4840295795521744,0.4865748867952589,0.6693850140169899,0.570254110612855,0.5465505805422861,0,0,0,0,"[[290, 67, 14, 11, 3], [115, 928, 308, 42, 8], [16, 255, 165, 28, 9], [10, 93, 99, 37, 8], [9, 30, 28, 17, 86]]",0.5053602744234424,16,val_f1,16.05625629425049,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs64/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Nadam,0.001,128,macro_f1,0.4831549150519261,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs128,True,0.5429745889387145,0.5232799734488319,0.4734124508902971,0.4745454943020458,0.6642553167135259,0.5982810164424515,0.5229522177885848,0,0,0,0,"[[287, 72, 21, 3, 2], [116, 853, 352, 73, 7], [15, 207, 196, 47, 8], [8, 82, 103, 49, 5], [16, 30, 29, 27, 68]]",0.4979465042103003,4,val_f1,7.019490957260132,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs128/predictions.csv
5,FUJITA,dataset_16,dsm_density_uncertainty,,,,100,5,,,Nadam,0.001,256,macro_f1,0.4676479650677588,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs256,True,0.5792227204783259,0.5186551019329644,0.4642723071456577,0.4621910654362003,0.672823344445062,0.5609118086696562,0.5216699629864225,0,0,0,0,"[[324, 47, 9, 2, 3], [150, 1013, 211, 21, 6], [18, 304, 120, 22, 9], [11, 109, 98, 24, 5], [18, 37, 34, 12, 69]]",0.5006312585489827,11,val_f1,7.5194032192230225,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs256/predictions.csv
