ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,Adam,0.0001,100,5,0.547085201793722,0.5024645727534774,0.4617829450859549,0.4626376163706675,0.458563724239187,0.6562834363040329,0.593423019431988,0.5269455988855154,0,0,0,0,"[[315, 50, 13, 5, 2], [194, 912, 257, 32, 6], [25, 285, 133, 23, 7], [11, 114, 86, 29, 7], [14, 33, 27, 21, 75]]",0.4967751593983076,48,val_f1,13.740340948104858,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,Adam,0.0001,100,5,0.5213004484304933,0.48317907454587755,0.47853424011148393,0.4734742010954968,0.4745955734092764,0.6556329950383534,0.6274289985052317,0.5315444226125935,0,0,0,0,"[[296, 53, 21, 8, 7], [154, 796, 362, 75, 14], [17, 220, 169, 52, 15], [12, 73, 101, 49, 12], [12, 17, 38, 18, 85]]",0.5029930504426682,20,val_f1,10.021215677261353,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,Adam,0.0001,100,5,0.5246636771300448,0.518473221147444,0.4730883644051291,0.47836583463207727,0.47142891987688673,0.6588485390129792,0.601644245142003,0.5414353279868394,0,0,0,0,"[[298, 61, 19, 4, 3], [126, 789, 415, 64, 7], [13, 206, 203, 45, 6], [6, 70, 127, 39, 5], [18, 17, 35, 25, 75]]",0.5018812785241689,11,val_f1,10.889360189437866,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,Adam,0.001,100,5,0.5736173393124065,0.5192078965067177,0.4612703243559915,0.4771684662907232,0.4657177380577629,0.6690115289567906,0.554185351270553,0.54260667727606,0,0,0,0,"[[275, 77, 23, 6, 4], [95, 1003, 266, 31, 6], [9, 282, 157, 18, 7], [7, 102, 102, 24, 12], [10, 29, 32, 23, 76]]",0.5079886482192537,10,val_f1,5.877744913101196,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,Adam,0.001,100,5,0.5597907324364724,0.5114774042991435,0.4629270082452064,0.47463035867595876,0.46546615280844295,0.666762613298295,0.577727952167414,0.5250132376804169,0,0,0,0,"[[284, 75, 15, 8, 3], [109, 938, 300, 46, 8], [14, 247, 173, 29, 10], [8, 90, 105, 35, 9], [16, 25, 38, 23, 68]]",0.4881540140438312,10,val_f1,7.352189540863037,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,Adam,0.001,100,5,0.5844544095665172,0.5268900461363594,0.45046731245451505,0.4662497946077789,0.45415935216644676,0.6732748499889363,0.5388639760837071,0.5281750053634972,0,0,0,0,"[[268, 92, 19, 3, 3], [75, 1042, 271, 9, 4], [7, 270, 177, 13, 6], [5, 111, 117, 8, 6], [12, 36, 37, 16, 69]]",0.47833321962672637,11,val_f1,10.572943925857544,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,SGD,0.0001,100,5,0.4850523168908819,0.15677197395679196,0.23087998368512289,0.18640922690413303,0.2106378607470465,0.5356686686476613,0.7907324364723468,0.021700107368138433,0,0,0,0,"[[121, 264, 0, 0, 0], [224, 1177, 0, 0, 0], [69, 404, 0, 0, 0], [38, 209, 0, 0, 0], [44, 126, 0, 0, 0]]",0.1798991480625211,4,val_f1,3.8982937335968018,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,SGD,0.0001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,0.0,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.13759527907548563,1,val_f1,3.9369308948516846,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,SGD,0.0001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,0.0,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.13759527907548563,1,val_f1,5.774030447006226,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,SGD,0.001,100,5,0.522795216741405,0.13805243445692883,0.20009121499485522,0.13838484546360916,0.16960984720915376,0.5009549409878736,0.6973094170403588,-0.0003257078850436024,0,0,0,0,"[[1, 384, 0, 0, 0], [3, 1398, 0, 0, 0], [1, 472, 0, 0, 0], [0, 247, 0, 0, 0], [1, 169, 0, 0, 0]]",0.13870193766872735,1,val_f1,3.114107370376587,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,SGD,0.001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,0.0,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.13759527907548563,1,val_f1,3.937246799468994,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,SGD,0.001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,0.0,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.13759527907548563,1,val_f1,5.788884878158569,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,RMSprop,0.0001,100,5,0.5205530642750373,0.499032861276436,0.4618131294891284,0.4708483763170106,0.46324362584431505,0.6501433825520626,0.6218236173393124,0.5187000215500578,0,0,0,0,"[[285, 59, 29, 6, 6], [110, 819, 393, 67, 12], [12, 232, 170, 51, 8], [6, 80, 112, 41, 8], [11, 24, 38, 19, 78]]",0.486189184720899,43,val_f1,12.694201469421387,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,RMSprop,0.0001,100,5,0.5478325859491778,0.5085919748561548,0.4697493352688851,0.47925850968988526,0.47162830692395274,0.662159021466503,0.5893124065769806,0.5358500065434171,0,0,0,0,"[[292, 57, 25, 6, 5], [117, 899, 325, 53, 7], [16, 244, 161, 46, 6], [7, 90, 105, 34, 11], [10, 28, 36, 16, 80]]",0.5125291747357067,48,val_f1,16.530109643936157,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,RMSprop,0.0001,100,5,0.5411061285500748,0.5184615551175593,0.46900836751300884,0.482982973367006,0.47239896608066767,0.6593332272947123,0.5949177877428998,0.5292367264824421,0,0,0,0,"[[276, 76, 26, 5, 2], [96, 872, 368, 57, 8], [12, 230, 180, 39, 12], [6, 86, 103, 44, 8], [15, 25, 32, 22, 76]]",0.516564831052651,37,val_f1,19.679606914520264,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,RMSprop,0.001,100,5,0.5519431988041853,0.49291732779545755,0.45620697845079816,0.4633876001947831,0.45706587125438025,0.6622777399967668,0.5949177877428998,0.5052324356648251,0,0,0,0,"[[290, 65, 23, 4, 3], [108, 920, 318, 43, 12], [13, 241, 172, 36, 11], [7, 95, 105, 28, 12], [17, 34, 34, 18, 67]]",0.4931279019557543,23,val_f1,8.169192790985107,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,RMSprop,0.001,100,5,0.5246636771300448,0.48118602767906626,0.4509344028194079,0.45495547368752715,0.44978788179951207,0.6553968191949995,0.6195814648729447,0.5025486847055611,0,0,0,0,"[[282, 75, 21, 2, 5], [91, 818, 403, 73, 16], [7, 202, 209, 44, 11], [6, 63, 130, 34, 14], [19, 29, 33, 28, 61]]",0.48323586043167766,11,val_f1,7.246602296829224,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,RMSprop,0.001,100,5,0.5459641255605381,0.4817487832421657,0.4397770605438559,0.4538958972351919,0.4442091764622213,0.6523162569156368,0.609118086696562,0.48591392456711513,0,0,0,0,"[[271, 87, 20, 6, 1], [82, 943, 301, 54, 21], [7, 268, 148, 40, 10], [6, 98, 87, 40, 16], [18, 36, 31, 26, 59]]",0.4833986705560175,16,val_f1,11.80252456665039,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,Nadam,0.0001,100,5,0.54745889387145,0.499311414414351,0.47146376062704254,0.4739803302357273,0.47023578876892913,0.6576626289072758,0.5964125560538116,0.5301278648342214,0,0,0,0,"[[303, 56, 17, 5, 4], [172, 906, 266, 47, 10], [18, 280, 137, 29, 9], [8, 109, 85, 36, 9], [13, 29, 30, 15, 83]]",0.4954915058304426,30,val_f1,12.065139532089233,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,Nadam,0.0001,100,5,0.5063527653213752,0.4564742036807208,0.45443788758023995,0.4490938326863847,0.45067010667731944,0.6408326120970393,0.6453662182361734,0.5238367347575166,0,0,0,0,"[[290, 55, 25, 9, 6], [177, 803, 337, 67, 17], [23, 239, 140, 59, 12], [12, 84, 100, 37, 14], [6, 26, 31, 22, 85]]",0.4886315761134282,26,val_f1,14.412149906158447,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,Nadam,0.0001,100,5,0.5627802690582959,0.5264345593234794,0.4840295795521744,0.4950078349863216,0.4865748867952589,0.6693850140169899,0.570254110612855,0.5465505805422861,0,0,0,0,"[[290, 67, 14, 11, 3], [115, 928, 308, 42, 8], [16, 255, 165, 28, 9], [10, 93, 99, 37, 8], [9, 30, 28, 17, 86]]",0.5053602744234424,16,val_f1,16.05625629425049,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,Nadam,0.001,100,5,0.5792227204783259,0.5186551019329644,0.4642723071456577,0.46764796506775885,0.46219106543620037,0.672823344445062,0.5609118086696562,0.5216699629864225,0,0,0,0,"[[324, 47, 9, 2, 3], [150, 1013, 211, 21, 6], [18, 304, 120, 22, 9], [11, 109, 98, 24, 5], [18, 37, 34, 12, 69]]",0.5006312585489827,11,val_f1,7.5194032192230225,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,Nadam,0.001,100,5,0.5429745889387145,0.5232799734488319,0.47341245089029715,0.4831549150519261,0.4745454943020458,0.6642553167135259,0.5982810164424515,0.5229522177885848,0,0,0,0,"[[287, 72, 21, 3, 2], [116, 853, 352, 73, 7], [15, 207, 196, 47, 8], [8, 82, 103, 49, 5], [16, 30, 29, 27, 68]]",0.4979465042103003,4,val_f1,7.019490957260132,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,Nadam,0.001,100,5,0.5422272047832586,0.5102261376786499,0.4729048996677886,0.4775204816320041,0.47146357501326036,0.6661892501930767,0.5960388639760837,0.5198479354883978,0,0,0,0,"[[291, 62, 20, 8, 4], [96, 835, 407, 54, 9], [8, 200, 224, 31, 10], [3, 84, 117, 30, 13], [14, 32, 36, 17, 71]]",0.5080318902830403,11,val_f1,13.97286581993103,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Nadam_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,Adamax,0.0001,100,5,0.5164424514200299,0.5029174456759367,0.4456995642935528,0.4503510388178489,0.44356356319347323,0.6481996022574794,0.6278026905829597,0.49981816059717743,0,0,0,0,"[[290, 60, 30, 2, 3], [153, 801, 377, 64, 6], [17, 216, 196, 40, 4], [8, 94, 103, 38, 4], [17, 24, 37, 35, 57]]",0.47540343241552174,32,val_f1,10.978205680847168,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,Adamax,0.0001,100,5,0.4977578475336323,0.47670545647732093,0.45846816217073955,0.4576544815172441,0.4556571964024627,0.6423808486205022,0.6524663677130045,0.5160199288707237,0,0,0,0,"[[267, 73, 31, 8, 6], [152, 741, 404, 90, 14], [17, 196, 198, 52, 10], [9, 79, 100, 49, 10], [8, 22, 27, 36, 77]]",0.48722875067419896,26,val_f1,11.826325178146362,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,Adamax,0.0001,100,5,0.5452167414050823,0.5331494825303064,0.47018027177000976,0.4835969557086332,0.4725551055428189,0.659389397377993,0.585949177877429,0.5359135404674482,0,0,0,0,"[[295, 64, 15, 8, 3], [133, 880, 336, 48, 4], [18, 251, 171, 29, 4], [5, 102, 99, 38, 3], [11, 28, 32, 24, 75]]",0.4910825089501996,39,val_f1,21.849657773971558,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,256,FUJITA,Adamax,0.001,100,5,0.5205530642750373,0.5278000460387002,0.48811218767527914,0.49144896281728656,0.485486533281888,0.6621815607104178,0.6109865470852018,0.5443240021499098,0,0,0,0,"[[288, 68, 21, 5, 3], [121, 747, 445, 81, 7], [14, 172, 222, 58, 7], [5, 60, 114, 60, 8], [12, 25, 40, 17, 76]]",0.5144438054083778,16,val_f1,7.208369970321655,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,128,FUJITA,Adamax,0.001,100,5,0.5384902840059791,0.5228076255901402,0.4633785544784512,0.4731292672653165,0.463906612400269,0.6588574294707533,0.593796711509716,0.5222963979293793,0,0,0,0,"[[298, 67, 14, 5, 1], [121, 850, 374, 51, 5], [12, 233, 189, 33, 6], [9, 86, 104, 41, 7], [18, 30, 30, 29, 63]]",0.5028649847589897,11,val_f1,7.587490081787109,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,64,FUJITA,Adamax,0.001,100,5,0.5747384155455905,0.5373035173100991,0.4756995773036505,0.49241857464204913,0.48016540962764254,0.6741507665995343,0.5564275037369207,0.5388071042460338,0,0,0,0,"[[288, 73, 16, 6, 2], [91, 969, 298, 36, 7], [11, 257, 172, 23, 10], [6, 98, 99, 36, 8], [13, 34, 29, 21, 73]]",0.5085545693074489,10,val_f1,10.43786883354187,2676,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density_uncertainty/Adamax_lr0.001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,Adam,0.0001,100,5,0.4914050822122571,0.4737414428586192,0.46219373372600636,0.4601594760414631,0.45910169644193743,0.6396809845775129,0.6539611360239163,0.5235909726884298,0,0,0,0,"[[264, 74, 34, 3, 10], [134, 729, 436, 83, 19], [13, 199, 189, 60, 12], [7, 70, 119, 42, 9], [7, 18, 32, 22, 91]]",0.48809774009655865,26,val_f1,9.08092474937439,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.0001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,Adam,0.0001,100,5,0.5014947683109118,0.49530336165208644,0.46196770052191816,0.46392570772714414,0.4590505732059045,0.6467888227879528,0.6315396113602392,0.5297032773666153,0,0,0,0,"[[285, 67, 23, 6, 4], [131, 736, 453, 70, 11], [12, 201, 205, 46, 9], [11, 65, 125, 39, 7], [11, 18, 40, 24, 77]]",0.49139174838229965,20,val_f1,9.886436700820923,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.0001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,Adam,0.0001,100,5,0.5224215246636771,0.49731267307181437,0.45368051800070236,0.45251228818177774,0.4489370186827936,0.650633537322952,0.6098654708520179,0.5213425959387297,0,0,0,0,"[[313, 57, 11, 1, 3], [174, 811, 368, 43, 5], [17, 239, 181, 29, 7], [14, 85, 113, 29, 6], [17, 27, 37, 25, 64]]",0.48254266010954056,9,val_f1,9.996485233306885,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.0001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,Adam,0.001,100,5,0.5489536621823617,0.5108192200349757,0.45326817342976977,0.4677280391604466,0.4566556000552476,0.6587274040772403,0.5814648729446936,0.5294061546838126,0,0,0,0,"[[283, 78, 18, 3, 3], [100, 920, 331, 44, 6], [9, 247, 170, 40, 7], [6, 95, 110, 27, 9], [12, 30, 41, 18, 69]]",0.49922590931087657,16,val_f1,7.247691869735718,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,Adam,0.001,100,5,0.5287742899850523,0.48930897691130026,0.44901702754662354,0.4563243914303167,0.44909139785271057,0.6540471288915459,0.5971599402092675,0.535178320858631,0,0,0,0,"[[280, 82, 18, 2, 3], [97, 842, 403, 50, 9], [11, 216, 199, 32, 15], [5, 74, 124, 31, 13], [14, 24, 38, 31, 63]]",0.49457407873600834,12,val_f1,7.709626913070679,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,Adam,0.001,100,5,0.5220478325859492,0.5292192688375007,0.44329509812552104,0.46063129677600034,0.4445521215310605,0.6514296922605617,0.5915545590433483,0.5290785908588732,0,0,0,0,"[[238, 112, 28, 4, 3], [70, 826, 470, 29, 6], [6, 190, 239, 29, 9], [4, 64, 146, 27, 6], [12, 22, 51, 18, 67]]",0.48402192576901404,7,val_f1,8.677367925643921,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/Adam_lr0.001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,SGD,0.0001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,0.0,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.13759527907548563,1,val_f1,3.169335126876831,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,SGD,0.0001,100,5,0.523916292974589,0.30474766355140187,0.2005194805194805,0.13852400250169067,0.16987226541841907,0.5115967061850073,0.695440956651719,0.0008337172238278567,0,0,0,0,"[[1, 384, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.13762911952779144,1,val_f1,3.9829893112182617,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,SGD,0.0001,100,5,0.4431988041853513,0.1493840865566751,0.2299604178833301,0.180040370130353,0.20649136995988088,0.5245942505658445,0.8538863976083707,0.04779564809643333,0,0,0,0,"[[161, 224, 0, 0, 0], [376, 1025, 0, 0, 0], [113, 360, 0, 0, 0], [46, 201, 0, 0, 0], [49, 121, 0, 0, 0]]",0.16964672228513641,1,val_f1,5.388604402542114,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_density,256,FUJITA,SGD,0.001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,0.0,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.13759527907548563,1,val_f1,2.9966514110565186,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs256
True,5,dataset_16,dsm_density,128,FUJITA,SGD,0.001,100,5,0.47197309417040356,0.13778830719990745,0.20328003188816895,0.16212190356385328,0.18386845505533533,0.49900845730967003,0.7840059790732437,0.028359236298753365,0,0,0,0,"[[61, 324, 0, 0, 0], [199, 1202, 0, 0, 0], [57, 416, 0, 0, 0], [30, 217, 0, 0, 0], [11, 159, 0, 0, 0]]",0.16008576436152705,1,val_f1,3.870528221130371,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs128
True,5,dataset_16,dsm_density,64,FUJITA,SGD,0.001,100,5,0.523542600896861,0.1047085201793722,0.2,0.1374540103016924,0.16920289855072465,0.5,0.695814648729447,0.0,0,0,0,0,"[[0, 385, 0, 0, 0], [0, 1401, 0, 0, 0], [0, 473, 0, 0, 0], [0, 247, 0, 0, 0], [0, 170, 0, 0, 0]]",0.13759527907548563,1,val_f1,5.51239538192749,2676,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/FUJITA/dataset_16/dsm_density/SGD_lr0.001_bs64
