ordinal,scenario,dataset,dsm_mode_tag,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_only,True,concat,128,FCSNN,SGD,0.001,100,5,0.4910313901345291,0.40288504330535446,0.25290818099607215,0.21964577512151257,0.2367134910434215,0.5472379728286008,0.7365470852017937,0.1682287906493889,0,0,0,0,"[[157, 223, 5, 0, 0], [222, 1143, 32, 4, 0], [39, 423, 11, 0, 0], [16, 226, 5, 0, 0], [16, 111, 33, 7, 3]]",0.22380584556352967,45,val_f1,40.24556541442871,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/SGD_lr0.001_bs128
True,5,dataset_16,dsm_only,True,concat,64,FCSNN,SGD,0.001,100,5,0.4936472346786248,0.3798003543324584,0.24332993697906974,0.22185578732741615,0.2310451961736316,0.5416078624393146,0.7159940209267563,0.189307436905911,0,0,0,0,"[[116, 258, 10, 1, 0], [168, 1179, 44, 9, 1], [22, 430, 21, 0, 0], [11, 228, 8, 0, 0], [10, 99, 38, 18, 5]]",0.2570212656053217,60,val_f1,77.64489388465881,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/SGD_lr0.001_bs64
True,5,dataset_16,dsm_only,True,concat,256,FCSNN,RMSprop,0.0001,100,5,0.46300448430493274,0.355469177751574,0.2833060959496049,0.26016375361861976,0.26854081997813595,0.5526368865373894,0.757473841554559,0.28388891572788433,0,0,0,0,"[[205, 169, 4, 6, 1], [350, 993, 40, 13, 5], [61, 391, 17, 3, 1], [28, 209, 7, 1, 2], [11, 83, 22, 31, 23]]",0.28883073486560756,66,val_f1,42.05999517440796,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.0001_bs256
True,5,dataset_16,dsm_only,True,concat,128,FCSNN,RMSprop,0.0001,100,5,0.48243647234678627,0.3690318262983948,0.2902665242697123,0.27164679869236064,0.2778768035662266,0.5616963417315192,0.727204783258595,0.29736017391795344,0,0,0,0,"[[198, 172, 10, 4, 1], [296, 1051, 39, 11, 4], [47, 407, 15, 3, 1], [22, 215, 6, 2, 2], [9, 80, 27, 29, 25]]",0.2954024697428669,43,val_f1,39.97786045074463,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.0001_bs128
True,5,dataset_16,dsm_only,True,concat,64,FCSNN,RMSprop,0.0001,100,5,0.452914798206278,0.4149684694502408,0.29548029325319225,0.2774324675894247,0.28074552641568323,0.5518820729004492,0.7638266068759342,0.31491104013390325,0,0,0,0,"[[216, 159, 3, 7, 0], [413, 941, 33, 12, 2], [76, 377, 18, 1, 1], [25, 212, 4, 6, 0], [7, 83, 21, 28, 31]]",0.30415443934485553,83,val_f1,102.5559070110321,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.0001_bs64
True,5,dataset_16,dsm_only,True,concat,256,FCSNN,RMSprop,0.001,100,5,0.5601644245142003,0.451007314524556,0.32059627416526093,0.31681727508352053,0.3133236217653298,0.6159259189782863,0.616965620328849,0.34630812579664927,0,0,0,0,"[[199, 179, 4, 3, 0], [106, 1257, 29, 8, 1], [9, 446, 17, 0, 1], [5, 234, 6, 0, 2], [0, 84, 32, 28, 26]]",0.33639646634117837,87,val_f1,51.33059525489807,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.001_bs256
True,5,dataset_16,dsm_only,True,concat,128,FCSNN,RMSprop,0.001,100,5,0.5739910313901345,0.4839694220377271,0.33750058032821506,0.33125010396002924,0.3291477508149199,0.6319673523223139,0.6083707025411061,0.3432176444994811,0,0,0,0,"[[227, 151, 5, 2, 0], [103, 1269, 21, 8, 0], [8, 453, 10, 1, 1], [7, 232, 5, 3, 0], [3, 88, 31, 21, 27]]",0.3355952755778115,73,val_f1,59.99472498893738,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.001_bs128
True,5,dataset_16,dsm_only,True,concat,64,FCSNN,RMSprop,0.001,100,5,0.5945440956651719,0.4756384846384846,0.3517851056426575,0.3366552040017229,0.340289512278691,0.6548655889261283,0.594170403587444,0.33058671821916674,0,0,0,0,"[[263, 118, 3, 0, 1], [82, 1300, 14, 4, 1], [6, 463, 3, 0, 1], [3, 237, 4, 3, 0], [6, 102, 21, 19, 22]]",0.35303290703913387,53,val_f1,70.85056352615356,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/RMSprop_lr0.001_bs64
True,5,dataset_16,dsm_only,True,concat,256,FCSNN,Nadam,0.0001,100,5,0.46449925261584457,0.37998567987671794,0.2754430515674135,0.2399250070807614,0.2560086092079585,0.5531593475036505,0.7660687593423019,0.24113841979417294,0,0,0,0,"[[218, 160, 5, 2, 0], [351, 998, 43, 8, 1], [66, 391, 15, 0, 1], [29, 208, 8, 2, 0], [18, 88, 35, 19, 10]]",0.2750242479116903,53,val_f1,41.35241675376892,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.0001_bs256
True,5,dataset_16,dsm_only,True,concat,128,FCSNN,Nadam,0.0001,100,5,0.46263079222720477,0.3893304672502894,0.2645575044706395,0.23355714090665733,0.24773792976681447,0.546444651822775,0.7645739910313901,0.23613222029587644,0,0,0,0,"[[193, 182, 8, 2, 0], [331, 1018, 42, 9, 1], [66, 390, 16, 1, 0], [25, 213, 7, 2, 0], [16, 87, 34, 24, 9]]",0.2630481123021349,42,val_f1,48.98949909210205,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.0001_bs128
True,5,dataset_16,dsm_only,True,concat,64,FCSNN,Nadam,0.0001,100,5,0.4368460388639761,0.3577240065255989,0.2936491805345579,0.26849555844005896,0.27537631066226126,0.5495586739689775,0.8023168908819133,0.2862481938775081,0,0,0,0,"[[226, 146, 6, 5, 2], [456, 890, 38, 10, 7], [97, 356, 16, 3, 1], [37, 198, 6, 3, 3], [18, 77, 16, 25, 34]]",0.30674779516437983,73,val_f1,116.32983422279358,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.0001_bs64
True,5,dataset_16,dsm_only,True,concat,256,FCSNN,Nadam,0.001,100,5,0.4899103139013453,0.1579326778065995,0.23198235026928815,0.18747808118137907,0.21169338892753356,0.5395730463863846,0.7877428998505231,0.024209900639498794,0,0,0,0,"[[119, 266, 0, 0, 0], [209, 1192, 0, 0, 0], [81, 392, 0, 0, 0], [41, 206, 0, 0, 0], [34, 136, 0, 0, 0]]",0.1874377663909958,2,val_f1,12.344640731811523,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.001_bs256
True,5,dataset_16,dsm_only,True,concat,128,FCSNN,Nadam,0.001,100,5,0.46225710014947685,0.14085056716635663,0.20747962957813065,0.16704918556626913,0.18889676244760692,0.5033270136664146,0.8008221225710015,0.04613321872551679,0,0,0,0,"[[82, 303, 0, 0, 0], [241, 1155, 5, 0, 0], [77, 396, 0, 0, 0], [34, 213, 0, 0, 0], [10, 156, 4, 0, 0]]",0.17274004683840752,2,val_f1,15.718218564987183,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.001_bs128
True,5,dataset_16,dsm_only,True,concat,64,FCSNN,Nadam,0.001,100,5,0.5022421524663677,0.16127194388063953,0.2163501024314729,0.175401585397587,0.19568413823902392,0.5182224932259596,0.7324364723467862,0.05177259200956774,0,0,0,0,"[[65, 320, 0, 0, 0], [121, 1279, 1, 0, 0], [28, 445, 0, 0, 0], [8, 239, 0, 0, 0], [8, 159, 3, 0, 0]]",0.1803729659184005,1,val_f1,19.99945569038391,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Nadam_lr0.001_bs64
True,5,dataset_16,dsm_only,True,concat,256,FCSNN,Adamax,0.0001,100,5,0.4671150971599402,0.35904564839745445,0.2659023714333826,0.22364992023249655,0.24491126035444793,0.5502858084187796,0.7653213751868461,0.22156883053116527,0,0,0,0,"[[211, 167, 7, 0, 0], [336, 1024, 37, 3, 1], [68, 394, 10, 1, 0], [24, 215, 8, 0, 0], [19, 92, 38, 16, 5]]",0.250939887225976,82,val_f1,52.012086629867554,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.0001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.0001_bs256
True,5,dataset_16,dsm_only,True,concat,128,FCSNN,Adamax,0.0001,100,5,0.4641255605381166,0.3160106538430883,0.2434895845241592,0.20414703959897512,0.2249902269183211,0.5332801161386671,0.7791479820627802,0.15606262474974852,0,0,0,0,"[[165, 214, 5, 1, 0], [297, 1068, 31, 5, 0], [60, 404, 7, 1, 1], [26, 217, 4, 0, 0], [18, 113, 29, 8, 2]]",0.21670704333367877,35,val_f1,36.3193838596344,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.0001_bs128
True,5,dataset_16,dsm_only,True,concat,64,FCSNN,Adamax,0.0001,100,5,0.4790732436472347,0.3522581828116229,0.24427295452906433,0.21641757375861861,0.23041575408465437,0.538836434983264,0.7365470852017937,0.1988426879060573,0,0,0,0,"[[141, 235, 8, 1, 0], [225, 1120, 49, 6, 1], [36, 417, 18, 2, 0], [19, 219, 9, 0, 0], [11, 98, 37, 21, 3]]",0.2496692074778454,35,val_f1,53.29154992103577,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.0001_bs64
True,5,dataset_16,dsm_only,True,concat,256,FCSNN,Adamax,0.001,100,5,0.4353512705530643,0.23093041335599743,0.23694084843828384,0.18358858047859286,0.21092084015339352,0.5270745748928218,0.8613602391629297,0.08408215247066542,0,0,0,0,"[[186, 199, 0, 0, 0], [424, 977, 0, 0, 0], [124, 347, 2, 0, 0], [57, 190, 0, 0, 0], [29, 138, 3, 0, 0]]",0.18301924598144242,5,val_f1,11.788251399993896,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.001_bs256/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.001_bs256
True,5,dataset_16,dsm_only,True,concat,128,FCSNN,Adamax,0.001,100,5,0.4678624813153961,0.3468644737524692,0.28293003407531675,0.2506169542259494,0.26450187476791587,0.5554056403068585,0.750373692077728,0.2865916693126186,0,0,0,0,"[[220, 157, 4, 3, 1], [358, 1003, 31, 6, 3], [59, 400, 11, 2, 1], [32, 207, 5, 1, 2], [4, 92, 32, 25, 17]]",0.27039305364709876,52,val_f1,47.634376764297485,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.001_bs128/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.001_bs128
True,5,dataset_16,dsm_only,True,concat,64,FCSNN,Adamax,0.001,100,5,0.4962630792227205,0.16876923917597128,0.24721784995874932,0.2003026625821361,0.2259249004313197,0.54941709343428,0.7705530642750373,0.06402109883501195,0,0,0,0,"[[153, 232, 0, 0, 0], [226, 1175, 0, 0, 0], [65, 408, 0, 0, 0], [29, 218, 0, 0, 0], [33, 137, 0, 0, 0]]",0.20057284702515704,1,val_f1,16.959688901901245,2676,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.001_bs64/predictions.csv,results/scenario_5/FCSNN/dataset_16/dsm_only/residual_True/fusion_concat/Adamax_lr0.001_bs64
