ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Adam,0.0001,100,5,0.5134529147982063,0.44425852928372433,0.3294183044329286,0.3342482657653278,0.32667707813699715,0.5971712460635378,0.6285500747384155,0.45188333566520833,0,0,0,0,"[[198, 161, 17, 6, 3], [257, 1076, 60, 7, 1], [27, 390, 52, 3, 1], [7, 136, 86, 15, 3], [1, 53, 46, 37, 33]]",0.3795831528985361,38,val_f1,47.673837184906006,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Adam,0.0001,100,5,0.5908071748878924,0.5286045134608616,0.39815574943611043,0.4234629766040371,0.4031389411859901,0.6573138504524522,0.5384902840059791,0.5073847558192607,0,0,0,0,"[[212, 143, 22, 3, 5], [100, 1233, 55, 9, 4], [9, 404, 52, 7, 1], [4, 134, 82, 24, 3], [4, 45, 32, 29, 60]]",0.4470095464325431,71,val_f1,122.5167007446289,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Adam,0.0001,100,5,0.5795964125560538,0.5233809211527812,0.3597498762617185,0.38791673239351987,0.36497529618725805,0.6436595562749591,0.5429745889387145,0.4882680936099313,0,0,0,0,"[[170, 187, 20, 4, 4], [77, 1251, 63, 10, 0], [3, 391, 70, 8, 1], [2, 123, 98, 20, 4], [1, 47, 50, 32, 40]]",0.42059449812906513,37,val_f1,104.21145367622375,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Adam,0.001,100,5,0.5919282511210763,0.5235528309971655,0.4328068935918877,0.46228040660171554,0.4417856295085635,0.6674563679006122,0.531390134529148,0.5521185769612854,0,0,0,0,"[[209, 137, 23, 10, 6], [80, 1170, 117, 28, 6], [11, 340, 90, 26, 6], [2, 100, 88, 44, 13], [3, 30, 39, 27, 71]]",0.47960083600842707,20,val_f1,37.607288122177124,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Adam,0.001,100,5,0.5986547085201793,0.5700290887836761,0.3804776207731977,0.4163124599545623,0.3878393438250597,0.6605518774696116,0.5220478325859492,0.5021067235178631,0,0,0,0,"[[183, 182, 14, 5, 1], [40, 1280, 70, 9, 2], [3, 393, 71, 5, 1], [0, 132, 92, 20, 3], [3, 45, 48, 26, 48]]",0.448058497283217,19,val_f1,47.62239909172058,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Adam,0.001,100,5,0.5866965620328849,0.5380926961523873,0.3648104808893707,0.3983160794657759,0.37143678535895264,0.6490377707064118,0.5276532137518685,0.5065357999934252,0,0,0,0,"[[162, 206, 13, 1, 3], [36, 1275, 74, 14, 2], [2, 392, 67, 8, 4], [0, 116, 107, 20, 4], [3, 44, 45, 32, 46]]",0.4412481954529589,44,val_f1,116.67315101623535,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,SGD,0.0001,100,5,0.476831091180867,0.14174827991814504,0.20965655329681027,0.1679436462179967,0.19029509291011404,0.5139879933881984,0.7948430493273543,0.006169891754948975,0,0,0,0,"[[73, 312, 0, 0, 0], [198, 1203, 0, 0, 0], [79, 394, 0, 0, 0], [34, 213, 0, 0, 0], [27, 143, 0, 0, 0]]",0.16596455542414298,5,val_f1,19.947193384170532,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,SGD,0.0001,100,5,0.49028400597907323,0.14294896255664202,0.20726123270020486,0.1645107237411411,0.18649587912087914,0.509186360354477,0.7608370702541106,0.012490649329060632,0,0,0,0,"[[53, 332, 0, 0, 0], [142, 1259, 0, 0, 0], [46, 427, 0, 0, 0], [20, 227, 0, 0, 0], [19, 151, 0, 0, 0]]",0.1651709358145779,4,val_f1,24.231249809265137,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,SGD,0.0001,100,5,0.49028400597907323,0.1435797758168376,0.2076379580448103,0.16500688117449272,0.18692032967032968,0.509186360354477,0.7600896860986547,0.01609469805413699,0,0,0,0,"[[54, 331, 0, 0, 0], [143, 1258, 0, 0, 0], [47, 426, 0, 0, 0], [18, 229, 0, 0, 0], [18, 152, 0, 0, 0]]",0.1649594207266321,2,val_f1,29.535471439361572,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,SGD,0.001,100,5,0.4588938714499253,0.14338239789218998,0.21410606524096884,0.17170764378523845,0.19484327211792302,0.5136834869794643,0.8224962630792227,0.026294895195326795,0,0,0,0,"[[103, 282, 0, 0, 0], [276, 1125, 0, 0, 0], [94, 379, 0, 0, 0], [42, 205, 0, 0, 0], [30, 140, 0, 0, 0]]",0.17146300936691009,4,val_f1,19.08476948738098,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,SGD,0.001,100,5,0.4615097159940209,0.14586060858901911,0.21811915422193798,0.17480704336804026,0.1984467017014026,0.5187560234487497,0.8224962630792227,0.028182149332740214,0,0,0,0,"[[111, 274, 0, 0, 0], [277, 1124, 0, 0, 0], [99, 374, 0, 0, 0], [43, 204, 0, 0, 0], [31, 139, 0, 0, 0]]",0.17050230585180656,2,val_f1,21.35483741760254,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,SGD,0.001,100,5,0.4671150971599402,0.14344233002769588,0.21310270029756112,0.1711662523914257,0.19396588330927048,0.5150132031661493,0.8109118086696562,0.019567107933133543,0,0,0,0,"[[92, 293, 0, 0, 0], [243, 1158, 0, 0, 0], [91, 382, 0, 0, 0], [38, 209, 0, 0, 0], [28, 142, 0, 0, 0]]",0.16967997360607062,1,val_f1,27.751277923583984,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,RMSprop,0.0001,100,5,0.5220478325859492,0.4465414147840822,0.3404200124743441,0.33968861588059723,0.33474139130202196,0.6007846645992719,0.625560538116592,0.45220931884632354,0,0,0,0,"[[217, 150, 10, 6, 2], [266, 1098, 30, 6, 1], [28, 414, 29, 1, 1], [6, 160, 69, 10, 2], [1, 60, 35, 31, 43]]",0.3691420673171434,66,val_f1,83.36667776107788,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,RMSprop,0.0001,100,5,0.4977578475336323,0.4433683436599175,0.3330831529094077,0.3225548435772075,0.32226138755794514,0.5911500507379068,0.6543348281016442,0.449144182562353,0,0,0,0,"[[242, 129, 9, 3, 2], [349, 1012, 35, 4, 1], [41, 397, 31, 4, 0], [10, 150, 69, 15, 3], [2, 60, 43, 33, 32]]",0.37081246744351104,21,val_f1,48.46560573577881,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,RMSprop,0.0001,100,5,0.5822122571001495,0.5238792177308538,0.3673484426601331,0.39896296669845305,0.3742585101486194,0.6482367870684029,0.5369955156950673,0.5029923657023645,0,0,0,0,"[[167, 187, 21, 5, 5], [58, 1243, 85, 13, 2], [7, 374, 82, 9, 1], [1, 117, 99, 25, 5], [2, 36, 51, 40, 41]]",0.4344401685866627,48,val_f1,120.60243630409241,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,RMSprop,0.001,100,5,0.5956651718983558,0.5237188015820303,0.3950802997331153,0.41005300100886,0.3955850017294861,0.6611814751265683,0.5381165919282511,0.502619273430424,0,0,0,0,"[[244, 123, 10, 8, 0], [115, 1242, 37, 5, 2], [11, 416, 41, 4, 1], [4, 160, 66, 14, 3], [4, 46, 39, 28, 53]]",0.4476793578998839,23,val_f1,39.668540477752686,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,RMSprop,0.001,100,5,0.5829596412556054,0.536374709524478,0.37503864216727273,0.39605361300091213,0.3781321207691912,0.6496822700265776,0.5519431988041853,0.4706520437560313,0,0,0,0,"[[223, 148, 10, 3, 1], [94, 1212, 84, 10, 1], [11, 382, 73, 6, 1], [4, 141, 85, 16, 1], [3, 60, 40, 31, 36]]",0.4375864389977722,23,val_f1,51.664254903793335,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,RMSprop,0.001,100,5,0.5665171898355755,0.4896736596905611,0.3710079279051906,0.3864773949717929,0.37307517164362103,0.6403698702435118,0.5668908819133034,0.4770872101930469,0,0,0,0,"[[224, 140, 17, 1, 3], [131, 1155, 102, 11, 2], [10, 367, 86, 10, 0], [5, 130, 87, 18, 7], [5, 54, 41, 37, 33]]",0.4470630304402565,7,val_f1,41.17758107185364,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Nadam,0.0001,100,5,0.5250373692077728,0.48070765307518926,0.34824273295688213,0.3600208411673039,0.3476850679789709,0.606497822340071,0.6143497757847534,0.4679152058795393,0,0,0,0,"[[202, 161, 12, 7, 3], [246, 1091, 56, 7, 1], [26, 394, 46, 6, 1], [7, 135, 77, 26, 2], [1, 50, 50, 29, 40]]",0.3964537487299681,37,val_f1,63.44819474220276,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Nadam,0.0001,100,5,0.5814648729446936,0.5143041081265256,0.36315048162927105,0.38441919192456936,0.36552000529446654,0.643984184855322,0.5489536621823617,0.4810188024479134,0,0,0,0,"[[190, 173, 16, 3, 3], [88, 1268, 36, 8, 1], [15, 418, 34, 5, 1], [3, 139, 87, 17, 1], [1, 53, 38, 31, 47]]",0.42149448815925616,71,val_f1,134.82022666931152,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.0001,100,5,0.5751121076233184,0.5088936586559042,0.35634533483467895,0.38068066336191464,0.36055515947219624,0.6407243000944354,0.5448430493273543,0.4957946011771869,0,0,0,0,"[[181, 178, 18, 5, 3], [86, 1238, 67, 10, 0], [6, 392, 65, 9, 1], [2, 122, 101, 18, 4], [1, 45, 48, 39, 37]]",0.4152424473393498,37,val_f1,119.3172824382782,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Nadam,0.001,100,5,0.5878176382660688,0.5467237003725045,0.3659437272744154,0.40193584793601217,0.3733479344799771,0.6508696311486367,0.5298953662182362,0.5027727760816496,0,0,0,0,"[[139, 216, 24, 3, 3], [17, 1277, 86, 18, 3], [2, 371, 87, 10, 3], [0, 113, 104, 21, 9], [2, 41, 46, 32, 49]]",0.45024683206643523,39,val_f1,61.85766243934631,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Nadam,0.001,100,5,0.6005231689088192,0.5592061712158323,0.3658311828247891,0.38991452053977327,0.36872977352636477,0.6614000849554125,0.53101644245142,0.47250712503616055,0,0,0,0,"[[203, 160, 18, 4, 0], [53, 1297, 44, 5, 2], [5, 408, 57, 2, 1], [1, 151, 73, 21, 1], [3, 54, 41, 43, 29]]",0.41541166227278714,14,val_f1,46.844499826431274,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.001,100,5,0.5852017937219731,0.5529829422694668,0.33845312387986387,0.3640219549984497,0.34094302896313317,0.6432318806087056,0.547085201793722,0.43842897408830206,0,0,0,0,"[[163, 208, 12, 1, 1], [24, 1304, 64, 7, 2], [2, 409, 58, 4, 0], [0, 151, 80, 14, 2], [3, 56, 52, 32, 27]]",0.4208408735288726,44,val_f1,133.20698928833008,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Adamax,0.0001,100,5,0.4884155455904335,0.1590379278445883,0.2250069987114955,0.18384873783091615,0.20569036158325799,0.5227926244125455,0.7600896860986547,0.06180783270432466,0,0,0,0,"[[102, 283, 0, 0, 0], [196, 1205, 0, 0, 0], [41, 432, 0, 0, 0], [22, 225, 0, 0, 0], [15, 155, 0, 0, 0]]",0.18057697479009233,4,val_f1,21.155280828475952,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Adamax,0.0001,100,5,0.4794469357249626,0.15593304130882166,0.2279852053727857,0.1846389165412215,0.2082024597990851,0.5263671664649481,0.7840059790732437,0.060151267228185534,0,0,0,0,"[[119, 266, 0, 0, 0], [237, 1164, 0, 0, 0], [71, 402, 0, 0, 0], [27, 220, 0, 0, 0], [20, 150, 0, 0, 0]]",0.18064132310071987,2,val_f1,23.662553787231445,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Adamax,0.0001,100,5,0.46300448430493274,0.4115661283687434,0.28602257037022244,0.25881973052345864,0.2692823288116653,0.5605211438341129,0.7118834080717489,0.3770668792183205,0,0,0,0,"[[224, 146, 12, 2, 1], [398, 974, 28, 0, 1], [54, 400, 19, 0, 0], [17, 163, 58, 9, 0], [1, 71, 51, 34, 13]]",0.3144876444097678,52,val_f1,132.47708868980408,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,256,MMF,Adamax,0.001,100,5,0.5553064275037369,0.49504075022561195,0.37315755248671517,0.39333653476257713,0.3765088456366121,0.6304109358337084,0.5743647234678625,0.49863359260037843,0,0,0,0,"[[200, 154, 19, 9, 3], [175, 1152, 64, 7, 3], [17, 388, 56, 11, 1], [5, 128, 82, 29, 3], [2, 45, 36, 38, 49]]",0.42471396457534655,21,val_f1,38.92685914039612,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs256
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,128,MMF,Adamax,0.001,100,5,0.5919282511210763,0.5599231888349008,0.3728996907657697,0.4096224992057388,0.37997318599571184,0.6526431140353974,0.5284005979073244,0.500282919236261,0,0,0,0,"[[148, 212, 14, 8, 3], [39, 1295, 57, 9, 1], [3, 404, 59, 6, 1], [0, 132, 80, 28, 7], [1, 47, 39, 29, 54]]",0.44019436012596425,24,val_f1,54.91736650466919,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs128
True,5,dataset_16,dsm_density_uncertainty,4stream,True,True,True,mcmaf,64,MMF,Adamax,0.001,100,5,0.5885650224215246,0.5615941509127815,0.35888295843325957,0.3913726179278443,0.36529674154677,0.6527458261159037,0.5265321375186846,0.5026022304832714,0,0,0,0,"[[152, 201, 22, 8, 2], [27, 1270, 88, 16, 0], [3, 368, 89, 11, 2], [0, 115, 90, 39, 3], [2, 34, 54, 55, 25]]",0.41393103197382597,27,val_f1,82.1607825756073,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,Adam,0.0001,100,5,0.5044843049327354,0.4600415887663102,0.3230090130437563,0.3291264863060534,0.3200367090162867,0.5860719470885967,0.6505979073243647,0.4214721702448253,0,0,0,0,"[[187, 169, 24, 3, 2], [278, 1071, 47, 4, 1], [31, 400, 39, 3, 0], [8, 156, 65, 16, 2], [1, 64, 39, 29, 37]]",0.3729951737124545,38,val_f1,56.34161639213562,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,Adam,0.0001,100,5,0.5183109118086696,0.4343913799804616,0.31177728863934717,0.30620375815705725,0.30471942677253216,0.591498735646373,0.6386397608370703,0.40345357358477607,0,0,0,0,"[[195, 167, 18, 4, 1], [244, 1129, 26, 1, 1], [26, 415, 30, 2, 0], [7, 160, 72, 6, 2], [1, 70, 45, 27, 27]]",0.35308130634774426,38,val_f1,75.0322847366333,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,Adam,0.0001,100,5,0.57847533632287,0.5195194566919927,0.3675923458117708,0.3888977070394338,0.370561237654694,0.6443517193612639,0.5556801195814649,0.4779488326263637,0,0,0,0,"[[207, 146, 24, 5, 3], [105, 1230, 56, 8, 2], [8, 410, 50, 5, 0], [3, 146, 73, 23, 2], [2, 45, 48, 37, 38]]",0.43849124062993516,39,val_f1,107.64902305603027,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.0001_bs64
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,256,MMF,Adam,0.001,100,5,0.5586696562032885,0.5034202716733818,0.37907183423046964,0.4108573900433921,0.3877143506118742,0.6390219208305202,0.5724962630792227,0.5048662096314102,0,0,0,0,"[[131, 198, 39, 11, 6], [23, 1148, 175, 42, 13], [2, 314, 122, 22, 13], [0, 91, 99, 41, 16], [0, 28, 42, 47, 53]]",0.4634325751683555,27,val_f1,44.938544273376465,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs256
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,128,MMF,Adam,0.001,100,5,0.5840807174887892,0.5221952986879284,0.3721178177491903,0.40321293874929065,0.3780933135497482,0.6456133221169162,0.546711509715994,0.4817217946002167,0,0,0,0,"[[157, 203, 14, 10, 1], [36, 1270, 77, 10, 8], [2, 400, 61, 9, 1], [1, 147, 78, 13, 8], [1, 51, 30, 26, 62]]",0.45410001306770764,14,val_f1,40.63504481315613,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs128
True,5,dataset_16,dsm_density,4stream,True,True,True,mcmaf,64,MMF,Adam,0.001,100,5,0.554185351270553,0.507644187363753,0.32962689080797125,0.358662378323711,0.3348278731970683,0.6209333881816419,0.5627802690582959,0.4800043382681133,0,0,0,0,"[[110, 242, 23, 10, 0], [26, 1225, 129, 17, 4], [1, 366, 84, 18, 4], [0, 110, 92, 36, 9], [0, 38, 54, 50, 28]]",0.408642178188064,19,val_f1,66.46773886680603,2676,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_density/4stream/residual_True/fusion_mcmaf/Adam_lr0.001_bs64
